"No.","Time","Delta","Source","Destination","Protocol","Length","TCP Segment Len","Time to Live","Info"
"2193","25.430217","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5046378 Win=1016064 Len=0"
"2194","25.430217","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5052218 Win=1016064 Len=0"
"2195","25.430217","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5058058 Win=1016064 Len=0"
"2196","25.430217","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5063898 Win=1016064 Len=0"
"2197","25.430273","0.000056","10.0.0.2","192.168.1.10","NBSS","64294","64240","128","NBSS Continuation Message"
"2198","25.430479","0.000206","10.0.0.2","192.168.1.10","NBSS","32174","32120","128","NBSS Continuation Message"
"2199","25.440080","0.009601","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5069738 Win=1016064 Len=0"
"2200","25.440082","0.000002","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5078498 Win=1016064 Len=0"
"2201","25.440082","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5090178 Win=1016064 Len=0"
"2202","25.440082","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5098938 Win=1016064 Len=0"
"2203","25.440082","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5107698 Win=1016064 Len=0"
"2204","25.440083","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5116458 Win=1016064 Len=0"
"2205","25.440083","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5122298 Win=1016064 Len=0"
"2206","25.440083","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5125218 Win=1016064 Len=0"
"2207","25.440132","0.000049","10.0.0.2","192.168.1.10","NBSS","61374","61320","128","NBSS Continuation Message"
"2208","25.460603","0.020471","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5132518 Win=1016064 Len=0"
"2209","25.460605","0.000002","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5150038 Win=1016064 Len=0"
"2210","25.460690","0.000085","10.0.0.2","192.168.1.10","NBSS","26334","26280","128","NBSS Continuation Message"
"2211","25.460926","0.000236","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5158798 Win=1016064 Len=0"
"2212","25.460927","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5164638 Win=1016064 Len=0"
"2213","25.460927","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5170478 Win=1016064 Len=0"
"2214","25.460927","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5176318 Win=1016064 Len=0"
"2215","25.460949","0.000022","10.0.0.2","192.168.1.10","NBSS","26334","26280","128","NBSS Continuation Message"
"2216","25.469687","0.008738","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5185078 Win=1016064 Len=0"
"2217","25.469688","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5199678 Win=1016064 Len=0"
"2218","25.469688","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5208438 Win=1016064 Len=0"
"2219","25.469688","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5217198 Win=1016064 Len=0"
"2220","25.469689","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5223038 Win=1016064 Len=0"
"2221","25.469738","0.000049","10.0.0.2","192.168.1.10","NBSS","46774","46720","128","NBSS Continuation Message"
"2222","25.469957","0.000219","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5231798 Win=1016064 Len=0"
"2223","25.469957","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5240558 Win=1016064 Len=0"
"2224","25.469957","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5246398 Win=1016064 Len=0"
"2225","25.469958","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5252238 Win=1016064 Len=0"
"2226","25.469958","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5260998 Win=1016064 Len=0"
"2227","25.469958","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5266838 Win=1016064 Len=0"
"2228","25.469987","0.000029","10.0.0.2","192.168.1.10","NBSS","43854","43800","128","NBSS Continuation Message"
"2229","25.470161","0.000174","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5272678 Win=1016064 Len=0"
"2230","25.470182","0.000021","10.0.0.2","192.168.1.10","NBSS","5894","5840","128","NBSS Continuation Message"
"2231","25.479753","0.009571","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5278518 Win=1016064 Len=0"
"2232","25.479753","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5296038 Win=1016064 Len=0"
"2233","25.479754","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5313558 Win=1016064 Len=0"
"2234","25.479799","0.000045","10.0.0.2","192.168.1.10","NBSS","40934","40880","128","NBSS Continuation Message"
"2235","25.480011","0.000212","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5325238 Win=1016064 Len=0"
"2236","25.480012","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5331078 Win=1016064 Len=0"
"2237","25.480012","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5333998 Win=1016064 Len=0"
"2238","25.480031","0.000019","10.0.0.2","192.168.1.10","NBSS","20494","20440","128","NBSS Continuation Message"
"2239","25.500531","0.020500","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5336918 Win=1016064 Len=0"
"2240","25.500532","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5348598 Win=1016064 Len=0"
"2241","25.500532","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5357798 Win=1016064 Len=0"
"2242","25.500532","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5360278 Win=1016064 Len=0"
"2243","25.500591","0.000059","10.0.0.2","192.168.1.10","NBSS","26334","26280","128","NBSS Continuation Message"
"2244","25.500764","0.000173","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5374878 Win=1016064 Len=0"
"2245","25.500764","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5380718 Win=1016064 Len=0"
"2246","25.500765","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5386558 Win=1016064 Len=0"
"2247","25.500783","0.000018","10.0.0.2","192.168.1.10","NBSS","26334","26280","128","NBSS Continuation Message"
"2248","25.510158","0.009375","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5392398 Win=1016064 Len=0"
"2249","25.510159","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5404078 Win=1016064 Len=0"
"2250","25.510159","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5415758 Win=1016064 Len=0"
"2251","25.510159","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5421598 Win=1016064 Len=0"
"2252","25.510160","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5430358 Win=1016064 Len=0"
"2253","25.510160","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5439118 Win=1016064 Len=0"
"2254","25.510160","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5444958 Win=1016064 Len=0"
"2255","25.510161","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5450798 Win=1016064 Len=0"
"2256","25.510161","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5456638 Win=1016064 Len=0"
"2257","25.510161","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5462478 Win=1016064 Len=0"
"2258","25.510161","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5471238 Win=1016064 Len=0"
"2259","25.510162","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5477078 Win=1016064 Len=0"
"2260","25.510162","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5482918 Win=1016064 Len=0"
"2261","25.510221","0.000059","10.0.0.2","192.168.1.10","NBSS","64294","64240","128","NBSS Continuation Message"
"2262","25.510430","0.000209","10.0.0.2","192.168.1.10","NBSS","33634","33580","128","NBSS Continuation Message"
"2263","25.519810","0.009380","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5494598 Win=1016064 Len=0"
"2264","25.519811","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5509198 Win=1016064 Len=0"
"2265","25.519811","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5517958 Win=1016064 Len=0"
"2266","25.519812","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5523798 Win=1016064 Len=0"
"2267","25.519812","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5532558 Win=1016064 Len=0"
"2268","25.519812","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5538398 Win=1016064 Len=0"
"2269","25.519812","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5544238 Win=1016064 Len=0"
"2270","25.519860","0.000048","10.0.0.2","192.168.1.10","NBSS","61374","61320","128","NBSS Continuation Message"
"2271","25.540548","0.020688","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5550078 Win=1016064 Len=0"
"2272","25.540549","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5564678 Win=1016064 Len=0"
"2273","25.540593","0.000044","10.0.0.2","192.168.1.10","NBSS","20494","20440","128","NBSS Continuation Message"
"2274","25.540762","0.000169","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5570518 Win=1016064 Len=0"
"2275","25.540763","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5576358 Win=1016064 Len=0"
"2276","25.540763","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5585118 Win=1016064 Len=0"
"2277","25.540764","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5593878 Win=1016064 Len=0"
"2278","25.540764","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5596798 Win=1016064 Len=0"
"2279","25.540803","0.000039","10.0.0.2","192.168.1.10","NBSS","32174","32120","128","NBSS Continuation Message"
"2280","25.549847","0.009044","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5602638 Win=1016064 Len=0"
"2281","25.549847","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5617238 Win=1016064 Len=0"
"2282","25.549848","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5628918 Win=1016064 Len=0"
"2283","25.549848","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5640598 Win=1016064 Len=0"
"2284","25.549899","0.000051","10.0.0.2","192.168.1.10","NBSS","43854","43800","128","NBSS Continuation Message"
"2285","25.550114","0.000215","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5649358 Win=1016064 Len=0"
"2286","25.550115","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5658118 Win=1016064 Len=0"
"2287","25.550115","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5663958 Win=1016064 Len=0"
"2288","25.550115","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5672718 Win=1016064 Len=0"
"2289","25.550115","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5678558 Win=1016064 Len=0"
"2290","25.550116","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5687318 Win=1016064 Len=0"
"2291","25.550116","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5693158 Win=1016064 Len=0"
"2292","25.550140","0.000024","10.0.0.2","192.168.1.10","NBSS","52614","52560","128","NBSS Continuation Message"
"2293","25.559768","0.009628","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5704838 Win=1016064 Len=0"
"2294","25.559769","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5715058 Win=1016064 Len=0"
"2295","25.559769","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5726738 Win=1016064 Len=0"
"2296","25.559769","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5735498 Win=1016064 Len=0"
"2297","25.559818","0.000049","10.0.0.2","192.168.1.10","NBSS","42394","42340","128","NBSS Continuation Message"
"2298","25.560011","0.000193","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5744258 Win=1016064 Len=0"
"2299","25.560012","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5753018 Win=1016064 Len=0"
"2300","25.560012","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5755938 Win=1016064 Len=0"
"2301","25.560030","0.000018","10.0.0.2","192.168.1.10","NBSS","20494","20440","128","NBSS Continuation Message"
"2302","25.580594","0.020564","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5779298 Win=1016064 Len=0"
"2303","25.580595","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5802658 Win=1016064 Len=0"
"2304","25.580595","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5808498 Win=1016064 Len=0"
"2305","25.580641","0.000046","10.0.0.2","192.168.1.10","NBSS","54074","54020","128","NBSS Continuation Message"
"2306","25.589700","0.009059","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5820178 Win=1016064 Len=0"
"2307","25.589701","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5831858 Win=1016064 Len=0"
"2308","25.589701","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5840618 Win=1016064 Len=0"
"2309","25.589701","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5846458 Win=1016064 Len=0"
"2310","25.589701","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5852298 Win=1016064 Len=0"
"2311","25.589750","0.000049","10.0.0.2","192.168.1.10","NBSS","43854","43800","128","NBSS Continuation Message"
"2312","25.589965","0.000215","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5861058 Win=1016064 Len=0"
"2313","25.589966","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5869818 Win=1016064 Len=0"
"2314","25.589967","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5875658 Win=1016064 Len=0"
"2315","25.589967","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5881498 Win=1016064 Len=0"
"2316","25.589967","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5884418 Win=1016064 Len=0"
"2317","25.589967","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5896098 Win=1016064 Len=0"
"2318","25.589998","0.000031","10.0.0.2","192.168.1.10","NBSS","43854","43800","128","NBSS Continuation Message"
"2319","25.590170","0.000172","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5904858 Win=1016064 Len=0"
"2320","25.590190","0.000020","10.0.0.2","192.168.1.10","NBSS","8814","8760","128","NBSS Continuation Message"
"2321","25.599816","0.009626","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5916538 Win=1016064 Len=0"
"2322","25.599816","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5928218 Win=1016064 Len=0"
"2323","25.599816","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5934058 Win=1016064 Len=0"
"2324","25.599817","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5945738 Win=1016064 Len=0"
"2325","25.599817","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5951578 Win=1016064 Len=0"
"2326","25.599880","0.000063","10.0.0.2","192.168.1.10","NBSS","46774","46720","128","NBSS Continuation Message"
"2327","25.600163","0.000283","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5960338 Win=1016064 Len=0"
"2328","25.600163","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5966178 Win=1016064 Len=0"
"2329","25.600191","0.000028","10.0.0.2","192.168.1.10","NBSS","14654","14600","128","NBSS Continuation Message"
"2330","25.620609","0.020418","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5976398 Win=1016064 Len=0"
"2331","25.620610","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=5996838 Win=1016064 Len=0"
"2332","25.620610","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6008518 Win=1016064 Len=0"
"2333","25.620654","0.000044","10.0.0.2","192.168.1.10","NBSS","43854","43800","128","NBSS Continuation Message"
"2334","25.620868","0.000214","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6017278 Win=1016064 Len=0"
"2335","25.620869","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6020198 Win=1016064 Len=0"
"2336","25.620869","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6021658 Win=1016064 Len=0"
"2337","25.620887","0.000018","10.0.0.2","192.168.1.10","NBSS","13194","13140","128","NBSS Continuation Message"
"2338","25.629844","0.008957","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6030418 Win=1016064 Len=0"
"2339","25.629845","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6042098 Win=1016064 Len=0"
"2340","25.629845","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6050858 Win=1016064 Len=0"
"2341","25.629845","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6062538 Win=1016064 Len=0"
"2342","25.629901","0.000056","10.0.0.2","192.168.1.10","NBSS","40934","40880","128","NBSS Continuation Message"
"2343","25.630165","0.000264","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6068378 Win=1016064 Len=0"
"2344","25.630166","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6077138 Win=1016064 Len=0"
"2345","25.630166","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6080058 Win=1016064 Len=0"
"2346","25.630166","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6091738 Win=1016064 Len=0"
"2347","25.630167","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6100498 Win=1016064 Len=0"
"2348","25.630167","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6106338 Win=1016064 Len=0"
"2349","25.630167","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6115098 Win=1016064 Len=0"
"2350","25.630167","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6118018 Win=1016064 Len=0"
"2351","25.630197","0.000030","10.0.0.2","192.168.1.10","NBSS","55534","55480","128","NBSS Continuation Message"
"2352","25.639895","0.009698","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6123858 Win=1016064 Len=0"
"2353","25.639896","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6138458 Win=1016064 Len=0"
"2354","25.639896","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6150138 Win=1016064 Len=0"
"2355","25.639896","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6155978 Win=1016064 Len=0"
"2356","25.639943","0.000047","10.0.0.2","192.168.1.10","NBSS","38014","37960","128","NBSS Continuation Message"
"2357","25.640197","0.000254","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6161818 Win=1016064 Len=0"
"2358","25.640198","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6170578 Win=1016064 Len=0"
"2359","25.640198","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6179338 Win=1016064 Len=0"
"2360","25.640227","0.000029","10.0.0.2","192.168.1.10","NBSS","23414","23360","128","NBSS Continuation Message"
"2361","25.660777","0.020550","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6191018 Win=1016064 Len=0"
"2362","25.660778","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6202698 Win=1016064 Len=0"
"2363","25.660778","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6214378 Win=1016064 Len=0"
"2364","25.660827","0.000049","10.0.0.2","192.168.1.10","NBSS","35094","35040","128","NBSS Continuation Message"
"2365","25.661007","0.000180","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6223138 Win=1016064 Len=0"
"2366","25.661007","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6231898 Win=1016064 Len=0"
"2367","25.661007","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6234818 Win=1016064 Len=0"
"2368","25.661023","0.000016","10.0.0.2","192.168.1.10","NBSS","20494","20440","128","NBSS Continuation Message"
"2369","25.669910","0.008887","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6247958 Win=1016064 Len=0"
"2370","25.669911","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6259638 Win=1016064 Len=0"
"2371","25.669911","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6268398 Win=1016064 Len=0"
"2372","25.669911","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6277158 Win=1016064 Len=0"
"2373","25.669911","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6282998 Win=1016064 Len=0"
"2374","25.669965","0.000054","10.0.0.2","192.168.1.10","NBSS","48234","48180","128","NBSS Continuation Message"
"2375","25.670261","0.000296","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6291758 Win=1016064 Len=0"
"2376","25.670262","0.000001","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6297598 Win=1016064 Len=0"
"2377","25.670262","0.000000","192.168.1.10","10.0.0.2","TCP","60","0","127","49844  >  445 [ACK] Seq=9685 Ack=6306358 Win=1016064 Len=0"
