"No.","Time","Delta","Source","Destination","Protocol","Length","TCP Segment Len","Time to Live","Identification","Info"
"3936","0.060178","0.000001","99.99.33.43","10.0.64.129","TCP","64","0","110","0x0100 (256)","20105  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3937","0.060180","0.000001","210.210.6.124","10.0.64.129","TCP","64","0","121","0x0100 (256)","15785  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3938","0.060181","0.000001","187.147.19.216","10.0.64.129","TCP","64","0","118","0x0100 (256)","17742  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3939","0.060183","0.000001","98.138.11.38","10.0.64.129","TCP","64","0","109","0x0100 (256)","14707  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3940","0.060185","0.000001","188.108.2.48","10.0.64.129","TCP","64","0","119","0x0100 (256)","15383  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3941","0.060502","0.000316","187.147.20.37","10.0.64.129","TCP","64","0","118","0x0100 (256)","17819  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3942","0.060503","0.000001","188.108.2.157","10.0.64.129","TCP","64","0","119","0x0100 (256)","15492  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3943","0.060505","0.000001","98.138.11.116","10.0.64.129","TCP","64","0","109","0x0100 (256)","14785  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3944","0.060507","0.000001","98.138.11.117","10.0.64.129","TCP","64","0","109","0x0100 (256)","14786  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3945","0.060623","0.000116","188.108.2.68","10.0.64.129","TCP","64","0","119","0x0100 (256)","15403  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3946","0.060625","0.000001","98.138.10.223","10.0.64.129","TCP","64","0","109","0x0100 (256)","14636  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3947","0.060627","0.000001","188.108.2.27","10.0.64.129","TCP","64","0","119","0x0100 (256)","15362  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3948","0.060628","0.000001","187.147.20.39","10.0.64.129","TCP","64","0","118","0x0100 (256)","17821  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3949","0.060630","0.000001","187.147.20.53","10.0.64.129","TCP","64","0","118","0x0100 (256)","17835  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3950","0.060632","0.000001","147.227.18.134","10.0.64.129","TCP","64","0","118","0x0100 (256)","18084  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3951","0.060634","0.000001","98.138.11.20","10.0.64.129","TCP","64","0","109","0x0100 (256)","14689  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3952","0.060635","0.000001","212.252.19.162","10.0.64.129","TCP","64","0","123","0x0100 (256)","18193  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3953","0.060763","0.000127","147.227.18.129","10.0.64.129","TCP","64","0","118","0x0100 (256)","18079  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3954","0.060765","0.000001","210.210.6.89","10.0.64.129","TCP","64","0","121","0x0100 (256)","15750  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3955","0.060767","0.000001","98.138.11.54","10.0.64.129","TCP","64","0","109","0x0100 (256)","14723  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3956","0.060768","0.000001","188.108.1.239","10.0.64.129","TCP","64","0","119","0x0100 (256)","15318  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3957","0.060770","0.000001","212.212.5.11","10.0.64.129","TCP","64","0","123","0x0100 (256)","11818  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3958","0.060772","0.000001","99.99.32.107","10.0.64.129","TCP","64","0","110","0x0100 (256)","19913  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3959","0.060774","0.000001","210.210.6.42","10.0.64.129","TCP","64","0","121","0x0100 (256)","15703  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3960","0.060775","0.000001","210.210.6.140","10.0.64.129","TCP","64","0","121","0x0100 (256)","15801  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3961","0.060777","0.000001","188.108.2.85","10.0.64.129","TCP","64","0","119","0x0100 (256)","15420  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3962","0.060833","0.000056","130.89.18.62","10.0.64.129","TCP","819","757","119","0x3cf9 (15609)","2043  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=757"
"3963","0.060834","0.000001","187.147.20.68","10.0.64.129","TCP","64","0","118","0x0100 (256)","17850  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3964","0.060835","0.000000","212.212.5.12","10.0.64.129","TCP","64","0","123","0x0100 (256)","11819  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3965","0.060835","0.000000","187.147.20.54","10.0.64.129","TCP","64","0","118","0x0100 (256)","17836  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3966","0.060836","0.000000","210.210.6.141","10.0.64.129","TCP","64","0","121","0x0100 (256)","15802  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3967","0.060836","0.000000","147.227.18.99","10.0.64.129","TCP","64","0","118","0x0100 (256)","18049  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3968","0.060837","0.000000","187.147.20.19","10.0.64.129","TCP","64","0","118","0x0100 (256)","17801  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3969","0.060837","0.000000","99.99.32.208","10.0.64.129","TCP","64","0","110","0x0100 (256)","20014  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3970","0.060838","0.000000","147.227.18.153","10.0.64.129","TCP","64","0","118","0x0100 (256)","18103  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3971","0.060838","0.000000","212.212.5.14","10.0.64.129","TCP","64","0","123","0x0100 (256)","11821  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3972","0.060839","0.000000","147.227.18.145","10.0.64.129","TCP","64","0","118","0x0100 (256)","18095  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3973","0.061053","0.000214","99.99.32.121","10.0.64.129","TCP","64","0","110","0x0100 (256)","19927  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3974","0.061055","0.000001","188.108.2.39","10.0.64.129","TCP","64","0","119","0x0100 (256)","15374  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3975","0.061056","0.000001","212.212.5.15","10.0.64.129","TCP","64","0","123","0x0100 (256)","11822  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3976","0.061058","0.000001","212.252.19.163","10.0.64.129","TCP","64","0","123","0x0100 (256)","18194  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3977","0.061060","0.000001","188.108.2.40","10.0.64.129","TCP","64","0","119","0x0100 (256)","15375  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3978","0.061062","0.000001","212.252.19.139","10.0.64.129","TCP","64","0","123","0x0100 (256)","18170  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3979","0.061322","0.000260","62.189.238.32","10.0.63.221","TCP","1442","1368","119","0x2c18 (11288)","443  >  49185 [ACK] Seq=4105 Ack=1 Win=64303 Len=1368 TSval=165704914 TSecr=4158796452"
"3980","0.061334","0.000011","62.189.238.32","10.0.63.221","TCP","1442","1368","119","0x2c19 (11289)","443  >  49185 [ACK] Seq=5473 Ack=1 Win=64303 Len=1368 TSval=165704914 TSecr=4158796452"
"3981","0.061335","0.000001","187.147.20.69","10.0.64.129","TCP","64","0","118","0x0100 (256)","17851  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3982","0.061335","0.000000","187.147.19.246","10.0.64.129","TCP","64","0","118","0x0100 (256)","17772  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3983","0.061336","0.000000","187.147.19.218","10.0.64.129","TCP","64","0","118","0x0100 (256)","17744  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3984","0.061336","0.000000","98.138.10.239","10.0.64.129","TCP","64","0","109","0x0100 (256)","14652  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3985","0.061336","0.000000","187.147.19.252","10.0.64.129","TCP","64","0","118","0x0100 (256)","17778  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3986","0.061337","0.000000","210.210.6.105","10.0.64.129","TCP","64","0","121","0x0100 (256)","15766  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3987","0.061338","0.000000","98.138.10.247","10.0.64.129","TCP","64","0","109","0x0100 (256)","14660  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3988","0.061338","0.000000","98.138.11.23","10.0.64.129","TCP","64","0","109","0x0100 (256)","14692  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3989","0.061378","0.000040","62.189.238.32","10.0.63.221","TCP","1442","1368","119","0x2c1a (11290)","443  >  49185 [ACK] Seq=6841 Ack=1 Win=64303 Len=1368 TSval=165704914 TSecr=4158796452"
"3990","0.061380","0.000001","212.172.19.168","10.0.64.129","TCP","64","0","123","0x0100 (256)","16519  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3991","0.061380","0.000000","98.138.11.73","10.0.64.129","TCP","64","0","109","0x0100 (256)","14742  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3992","0.061380","0.000000","187.147.20.6","10.0.64.129","TCP","64","0","118","0x0100 (256)","17788  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3993","0.061381","0.000000","212.212.5.25","10.0.64.129","TCP","64","0","123","0x0100 (256)","11832  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3994","0.061381","0.000000","187.147.20.8","10.0.64.129","TCP","64","0","118","0x0100 (256)","17790  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3995","0.061382","0.000000","98.138.11.78","10.0.64.129","TCP","64","0","109","0x0100 (256)","14747  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3996","0.061382","0.000000","188.108.2.96","10.0.64.129","TCP","64","0","119","0x0100 (256)","15431  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3997","0.061383","0.000000","212.212.5.29","10.0.64.129","TCP","64","0","123","0x0100 (256)","11836  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3998","0.061384","0.000000","147.227.18.169","10.0.64.129","TCP","64","0","118","0x0100 (256)","18119  >  80 [SYN] Seq=0 Win=16384 Len=0"
"3999","0.061384","0.000000","187.147.19.230","10.0.64.129","TCP","64","0","118","0x0100 (256)","17756  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4000","0.061385","0.000000","187.147.20.41","10.0.64.129","TCP","64","0","118","0x0100 (256)","17823  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4001","0.061385","0.000000","188.108.2.97","10.0.64.129","TCP","64","0","119","0x0100 (256)","15432  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4002","0.061386","0.000000","188.108.2.101","10.0.64.129","TCP","64","0","119","0x0100 (256)","15436  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4003","0.061386","0.000000","99.99.32.238","10.0.64.129","TCP","64","0","110","0x0100 (256)","20044  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4004","0.061387","0.000000","187.147.20.48","10.0.64.129","TCP","64","0","118","0x0100 (256)","17830  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4005","0.061684","0.000297","62.189.238.32","10.0.63.198","TCP","64","0","119","0xf72c (63276)","443  >  39462 [ACK] Seq=1 Ack=2 Win=64801 Len=0"
"4006","0.061686","0.000001","98.138.11.74","10.0.64.129","TCP","64","0","109","0x0100 (256)","14743  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4007","0.061688","0.000001","212.252.19.148","10.0.64.129","TCP","64","0","123","0x0100 (256)","18179  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4008","0.061689","0.000001","62.189.238.32","10.0.63.198","TCP","64","0","119","0xf72d (63277)","443  >  39462 [FIN, ACK] Seq=1 Ack=2 Win=64801 Len=0"
"4009","0.061691","0.000001","188.108.2.131","10.0.64.129","TCP","64","0","119","0x0100 (256)","15466  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4010","0.061693","0.000001","212.252.19.189","10.0.64.129","TCP","64","0","123","0x0100 (256)","18220  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4011","0.061695","0.000001","187.147.20.22","10.0.64.129","TCP","64","0","118","0x0100 (256)","17804  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4012","0.061696","0.000001","187.147.20.28","10.0.64.129","TCP","64","0","118","0x0100 (256)","17810  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4013","0.061936","0.000240","10.0.63.221","62.189.238.32","TCP","74","0","62","0x4070 (16496)","49185  >  443 [ACK] Seq=1 Ack=5473 Win=4196 Len=0 TSval=4158796474 TSecr=165704912"
"4014","0.061938","0.000002","10.0.63.221","62.189.238.32","TCP","74","0","62","0x4072 (16498)","49185  >  443 [ACK] Seq=1 Ack=8209 Win=5564 Len=0 TSval=4158796474 TSecr=165704914"
"4015","0.061977","0.000039","188.108.2.64","10.0.64.129","TCP","64","0","119","0x0100 (256)","15399  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4016","0.061979","0.000001","188.108.2.65","10.0.64.129","TCP","64","0","119","0x0100 (256)","15400  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4017","0.061981","0.000001","98.138.11.100","10.0.64.129","TCP","64","0","109","0x0100 (256)","14769  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4018","0.061982","0.000001","187.147.20.59","10.0.64.129","TCP","64","0","118","0x0100 (256)","17841  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4019","0.061984","0.000001","212.212.5.47","10.0.64.129","TCP","64","0","123","0x0100 (256)","11854  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4020","0.061986","0.000001","187.147.20.27","10.0.64.129","TCP","64","0","118","0x0100 (256)","17809  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4021","0.061988","0.000001","188.108.2.134","10.0.64.129","TCP","64","0","119","0x0100 (256)","15469  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4022","0.061989","0.000001","99.99.32.154","10.0.64.129","TCP","64","0","110","0x0100 (256)","19960  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4023","0.061991","0.000001","187.147.20.20","10.0.64.129","TCP","64","0","118","0x0100 (256)","17802  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4024","0.061993","0.000001","188.108.2.116","10.0.64.129","TCP","64","0","119","0x0100 (256)","15451  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4025","0.062191","0.000198","10.0.63.198","62.189.238.32","TCP","68","0","127","0x4778 (18296)","39462  >  443 [ACK] Seq=2 Ack=2 Win=64522 Len=0[Packet size limited during capture]"
"4026","0.062268","0.000077","10.0.63.205","78.34.180.116","TCP","1514","1452","63","0xed30 (60720)","443  >  4072 [ACK] Seq=1 Ack=1 Win=49368 Len=1452"
"4027","0.062271","0.000002","10.0.63.205","78.34.180.116","TCP","294","232","63","0xed31 (60721)","443  >  4072 [PSH, ACK] Seq=1453 Ack=1 Win=49368 Len=232"
"4028","0.062315","0.000044","187.147.20.70","10.0.64.129","TCP","64","0","118","0x0100 (256)","17852  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4029","0.062317","0.000001","98.138.11.75","10.0.64.129","TCP","64","0","109","0x0100 (256)","14744  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4030","0.062708","0.000390","188.108.2.77","10.0.64.129","TCP","64","0","119","0x0100 (256)","15412  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4031","0.062711","0.000003","99.99.32.176","10.0.64.129","TCP","64","0","110","0x0100 (256)","19982  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4032","0.062712","0.000001","212.252.19.157","10.0.64.129","TCP","64","0","123","0x0100 (256)","18188  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4033","0.062714","0.000001","98.138.11.29","10.0.64.129","TCP","64","0","109","0x0100 (256)","14698  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4034","0.062900","0.000185","212.252.19.221","10.0.64.129","TCP","64","0","123","0x0100 (256)","18252  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4035","0.062902","0.000002","99.99.32.106","10.0.64.129","TCP","64","0","110","0x0100 (256)","19912  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4036","0.062904","0.000001","99.99.32.210","10.0.64.129","TCP","64","0","110","0x0100 (256)","20016  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4037","0.062906","0.000001","188.108.2.86","10.0.64.129","TCP","64","0","119","0x0100 (256)","15421  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4038","0.062908","0.000001","210.210.6.142","10.0.64.129","TCP","64","0","121","0x0100 (256)","15803  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4039","0.062910","0.000001","212.252.19.159","10.0.64.129","TCP","64","0","123","0x0100 (256)","18190  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4040","0.062911","0.000001","212.212.5.26","10.0.64.129","TCP","64","0","123","0x0100 (256)","11833  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4041","0.062913","0.000001","147.227.18.152","10.0.64.129","TCP","64","0","118","0x0100 (256)","18102  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4042","0.063042","0.000129","212.212.5.41","10.0.64.129","TCP","64","0","123","0x0100 (256)","11848  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4043","0.063045","0.000002","212.212.5.18","10.0.64.129","TCP","64","0","123","0x0100 (256)","11825  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4044","0.063047","0.000002","188.108.2.153","10.0.64.129","TCP","64","0","119","0x0100 (256)","15488  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4045","0.063048","0.000001","212.212.5.31","10.0.64.129","TCP","64","0","123","0x0100 (256)","11838  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4046","0.063050","0.000001","212.252.19.169","10.0.64.129","TCP","64","0","123","0x0100 (256)","18200  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4047","0.063052","0.000001","212.212.5.20","10.0.64.129","TCP","64","0","123","0x0100 (256)","11827  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4048","0.063054","0.000002","187.147.20.18","10.0.64.129","TCP","64","0","118","0x0100 (256)","17800  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4049","0.063056","0.000001","99.99.32.111","10.0.64.129","TCP","64","0","110","0x0100 (256)","19917  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4050","0.063140","0.000084","212.212.5.51","10.0.64.129","TCP","64","0","123","0x0100 (256)","11858  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4051","0.063142","0.000001","187.147.20.4","10.0.64.129","TCP","64","0","118","0x0100 (256)","17786  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4052","0.063143","0.000001","212.252.19.150","10.0.64.129","TCP","64","0","123","0x0100 (256)","18181  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4053","0.063145","0.000001","212.252.19.160","10.0.64.129","TCP","64","0","123","0x0100 (256)","18191  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4054","0.063147","0.000001","187.147.20.40","10.0.64.129","TCP","64","0","118","0x0100 (256)","17822  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4055","0.063149","0.000001","212.172.19.148","10.0.64.129","TCP","64","0","123","0x0100 (256)","16499  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4056","0.063150","0.000001","212.172.19.140","10.0.64.129","TCP","64","0","123","0x0100 (256)","16491  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4057","0.063152","0.000001","147.227.18.168","10.0.64.129","TCP","64","0","118","0x0100 (256)","18118  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4058","0.063154","0.000001","212.212.5.10","10.0.64.129","TCP","64","0","123","0x0100 (256)","11817  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4059","0.063239","0.000085","212.252.19.138","10.0.64.129","TCP","64","0","123","0x0100 (256)","18169  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4060","0.063242","0.000003","98.138.11.45","10.0.64.129","TCP","64","0","109","0x0100 (256)","14714  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4061","0.063244","0.000001","212.172.19.153","10.0.64.129","TCP","64","0","123","0x0100 (256)","16504  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4062","0.063246","0.000001","212.172.19.152","10.0.64.129","TCP","64","0","123","0x0100 (256)","16503  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4063","0.063247","0.000001","212.252.19.178","10.0.64.129","TCP","64","0","123","0x0100 (256)","18209  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4064","0.063249","0.000001","212.172.19.147","10.0.64.129","TCP","64","0","123","0x0100 (256)","16498  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4065","0.063251","0.000001","212.212.5.32","10.0.64.129","TCP","64","0","123","0x0100 (256)","11839  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4066","0.063253","0.000001","99.99.32.230","10.0.64.129","TCP","64","0","110","0x0100 (256)","20036  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4067","0.063255","0.000001","99.99.32.218","10.0.64.129","TCP","64","0","110","0x0100 (256)","20024  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4068","0.063378","0.000123","187.147.20.34","10.0.64.129","TCP","64","0","118","0x0100 (256)","17816  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4069","0.063379","0.000001","99.99.32.113","10.0.64.129","TCP","64","0","110","0x0100 (256)","19919  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4070","0.063381","0.000001","212.252.19.143","10.0.64.129","TCP","64","0","123","0x0100 (256)","18174  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4071","0.063383","0.000001","212.252.19.216","10.0.64.129","TCP","64","0","123","0x0100 (256)","18247  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4072","0.063385","0.000001","187.147.19.232","10.0.64.129","TCP","64","0","118","0x0100 (256)","17758  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4073","0.063386","0.000001","212.252.19.153","10.0.64.129","TCP","64","0","123","0x0100 (256)","18184  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4074","0.063388","0.000001","187.147.20.49","10.0.64.129","TCP","64","0","118","0x0100 (256)","17831  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4075","0.063390","0.000001","212.212.5.22","10.0.64.129","TCP","64","0","123","0x0100 (256)","11829  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4076","0.063392","0.000001","212.172.19.200","10.0.64.129","TCP","64","0","123","0x0100 (256)","16551  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4077","0.063393","0.000001","212.212.5.46","10.0.64.129","TCP","64","0","123","0x0100 (256)","11853  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4078","0.063395","0.000001","212.252.19.190","10.0.64.129","TCP","64","0","123","0x0100 (256)","18221  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4079","0.063397","0.000001","212.212.5.48","10.0.64.129","TCP","64","0","123","0x0100 (256)","11855  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4080","0.063399","0.000001","99.99.32.220","10.0.64.129","TCP","64","0","110","0x0100 (256)","20026  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4081","0.063401","0.000001","188.108.2.107","10.0.64.129","TCP","64","0","119","0x0100 (256)","15442  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4082","0.063403","0.000001","212.252.19.146","10.0.64.129","TCP","64","0","123","0x0100 (256)","18177  >  80 [SYN] Seq=0 Win=16384 Len=0"
"4083","0.063418","0.000015","212.252.19.188","10.0.64.129","TCP","64","0","123","0x0100 (256)","18219  >  80 [SYN] Seq=0 Win=16384 Len=0"
